date,rank,model_id,source,confidence,url
2026-08-29,4,xiaomi/mimo-v2.5,GLM 5.3 Flash first_seen 2026-08-27; Hy4 preview first_seen 2026-08-28. Month table as of Sep 8 still has Flash 0731 #1.,nearest,https://openrouter.ai/rankings
2026-08-29,5,z-ai/glm-5.3-flash,GLM 5.3 Flash first_seen 2026-08-27; Hy4 preview first_seen 2026-08-28. Month table as of Sep 8 still has Flash 0731 #1.,nearest,https://openrouter.ai/rankings
2026-08-30,1,deepseek/deepseek-v4-flash-0731,GLM 5.3 Flash first_seen 2026-08-27; Hy4 preview first_seen 2026-08-28. Month table as of Sep 8 still has Flash 0731 #1.,nearest,https://openrouter.ai/rankings
2026-08-30,2,openai/gpt-5.6-luna,GLM 5.3 Flash first_seen 2026-08-27; Hy4 preview first_seen 2026-08-28. Month table as of Sep 8 still has Flash 0731 #1.,nearest,https://openrouter.ai/rankings
2026-08-30,3,tencent/hy3,GLM 5.3 Flash first_seen 2026-08-27; Hy4 preview first_seen 2026-08-28. Month table as of Sep 8 still has Flash 0731 #1.,nearest,https://openrouter.ai/rankings
2026-08-30,4,xiaomi/mimo-v2.5,GLM 5.3 Flash first_seen 2026-08-27; Hy4 preview first_seen 2026-08-28. Month table as of Sep 8 still has Flash 0731 #1.,nearest,https://openrouter.ai/rankings
2026-08-30,5,z-ai/glm-5.3-flash,GLM 5.3 Flash first_seen 2026-08-27; Hy4 preview first_seen 2026-08-28. Month table as of Sep 8 still has Flash 0731 #1.,nearest,https://openrouter.ai/rankings
2026-08-31,1,deepseek/deepseek-v4-flash-0731,GLM 5.3 Flash first_seen 2026-08-27; Hy4 preview first_seen 2026-08-28. Month table as of Sep 8 still has Flash 0731 #1.,nearest,https://openrouter.ai/rankings
2026-08-31,2,openai/gpt-5.6-luna,GLM 5.3 Flash first_seen 2026-08-27; Hy4 preview first_seen 2026-08-28. Month table as of Sep 8 still has Flash 0731 #1.,nearest,https://openrouter.ai/rankings
2026-08-31,3,tencent/hy3,GLM 5.3 Flash first_seen 2026-08-27; Hy4 preview first_seen 2026-08-28. Month table as of Sep 8 still has Flash 0731 #1.,nearest,https://openrouter.ai/rankings
2026-08-31,4,xiaomi/mimo-v2.5,GLM 5.3 Flash first_seen 2026-08-27; Hy4 preview first_seen 2026-08-28. Month table as of Sep 8 still has Flash 0731 #1.,nearest,https://openrouter.ai/rankings
2026-08-31,5,z-ai/glm-5.3-flash,GLM 5.3 Flash first_seen 2026-08-27; Hy4 preview first_seen 2026-08-28. Month table as of Sep 8 still has Flash 0731 #1.,nearest,https://openrouter.ai/rankings
2026-09-01,1,deepseek/deepseek-v4-flash-0731,GLM 5.3 Flash first_seen 2026-08-27; Hy4 preview first_seen 2026-08-28. Month table as of Sep 8 still has Flash 0731 #1.,nearest,https://openrouter.ai/rankings
2026-09-01,2,openai/gpt-5.6-luna,GLM 5.3 Flash first_seen 2026-08-27; Hy4 preview first_seen 2026-08-28. Month table as of Sep 8 still has Flash 0731 #1.,nearest,https://openrouter.ai/rankings
2026-09-01,3,tencent/hy3,GLM 5.3 Flash first_seen 2026-08-27; Hy4 preview first_seen 2026-08-28. Month table as of Sep 8 still has Flash 0731 #1.,nearest,https://openrouter.ai/rankings
2026-09-01,4,xiaomi/mimo-v2.5,GLM 5.3 Flash first_seen 2026-08-27; Hy4 preview first_seen 2026-08-28. Month table as of Sep 8 still has Flash 0731 #1.,nearest,https://openrouter.ai/rankings
2026-09-01,5,z-ai/glm-5.3-flash,GLM 5.3 Flash first_seen 2026-08-27; Hy4 preview first_seen 2026-08-28. Month table as of Sep 8 still has Flash 0731 #1.,nearest,https://openrouter.ai/rankings
2026-09-02,1,deepseek/deepseek-v4-flash-0731,GLM 5.3 Flash first_seen 2026-08-27; Hy4 preview first_seen 2026-08-28. Month table as of Sep 8 still has Flash 0731 #1.,nearest,https://openrouter.ai/rankings
2026-09-02,2,openai/gpt-5.6-luna,GLM 5.3 Flash first_seen 2026-08-27; Hy4 preview first_seen 2026-08-28. Month table as of Sep 8 still has Flash 0731 #1.,nearest,https://openrouter.ai/rankings
2026-09-02,3,tencent/hy3,GLM 5.3 Flash first_seen 2026-08-27; Hy4 preview first_seen 2026-08-28. Month table as of Sep 8 still has Flash 0731 #1.,nearest,https://openrouter.ai/rankings
2026-09-02,4,xiaomi/mimo-v2.5,GLM 5.3 Flash first_seen 2026-08-27; Hy4 preview first_seen 2026-08-28. Month table as of Sep 8 still has Flash 0731 #1.,nearest,https://openrouter.ai/rankings
2026-09-02,5,z-ai/glm-5.3-flash,GLM 5.3 Flash first_seen 2026-08-27; Hy4 preview first_seen 2026-08-28. Month table as of Sep 8 still has Flash 0731 #1.,nearest,https://openrouter.ai/rankings
2026-09-03,1,deepseek/deepseek-v4-flash-0731,GLM 5.3 Flash first_seen 2026-08-27; Hy4 preview first_seen 2026-08-28. Month table as of Sep 8 still has Flash 0731 #1.,nearest,https://openrouter.ai/rankings
2026-09-03,2,openai/gpt-5.6-luna,GLM 5.3 Flash first_seen 2026-08-27; Hy4 preview first_seen 2026-08-28. Month table as of Sep 8 still has Flash 0731 #1.,nearest,https://openrouter.ai/rankings
2026-09-03,3,tencent/hy3,GLM 5.3 Flash first_seen 2026-08-27; Hy4 preview first_seen 2026-08-28. Month table as of Sep 8 still has Flash 0731 #1.,nearest,https://openrouter.ai/rankings
2026-09-03,4,xiaomi/mimo-v2.5,GLM 5.3 Flash first_seen 2026-08-27; Hy4 preview first_seen 2026-08-28. Month table as of Sep 8 still has Flash 0731 #1.,nearest,https://openrouter.ai/rankings
2026-09-03,5,z-ai/glm-5.3-flash,GLM 5.3 Flash first_seen 2026-08-27; Hy4 preview first_seen 2026-08-28. Month table as of Sep 8 still has Flash 0731 #1.,nearest,https://openrouter.ai/rankings
2026-09-04,1,deepseek/deepseek-v4-flash-0731,GLM 5.3 Flash first_seen 2026-08-27; Hy4 preview first_seen 2026-08-28. Month table as of Sep 8 still has Flash 0731 #1.,nearest,https://openrouter.ai/rankings
2026-09-04,2,openai/gpt-5.6-luna,GLM 5.3 Flash first_seen 2026-08-27; Hy4 preview first_seen 2026-08-28. Month table as of Sep 8 still has Flash 0731 #1.,nearest,https://openrouter.ai/rankings
2026-09-04,3,tencent/hy3,GLM 5.3 Flash first_seen 2026-08-27; Hy4 preview first_seen 2026-08-28. Month table as of Sep 8 still has Flash 0731 #1.,nearest,https://openrouter.ai/rankings
2026-09-04,4,xiaomi/mimo-v2.5,GLM 5.3 Flash first_seen 2026-08-27; Hy4 preview first_seen 2026-08-28. Month table as of Sep 8 still has Flash 0731 #1.,nearest,https://openrouter.ai/rankings
2026-09-04,5,z-ai/glm-5.3-flash,GLM 5.3 Flash first_seen 2026-08-27; Hy4 preview first_seen 2026-08-28. Month table as of Sep 8 still has Flash 0731 #1.,nearest,https://openrouter.ai/rankings
2026-09-05,1,deepseek/deepseek-v4-flash-0731,"modelgrep classified 7-day share as of 2026-09-05 (Flash 0731 16.7%, Flash 0423 13.7%, Luna 13.6%).",nearest,https://modelgrep.com/most-used
2026-09-05,2,deepseek/deepseek-v4-flash,"modelgrep classified 7-day share as of 2026-09-05 (Flash 0731 16.7%, Flash 0423 13.7%, Luna 13.6%).",nearest,https://modelgrep.com/most-used
2026-09-05,3,openai/gpt-5.6-luna,"modelgrep classified 7-day share as of 2026-09-05 (Flash 0731 16.7%, Flash 0423 13.7%, Luna 13.6%).",nearest,https://modelgrep.com/most-used
2026-09-05,4,z-ai/glm-5.3-flash,"modelgrep classified 7-day share as of 2026-09-05 (Flash 0731 16.7%, Flash 0423 13.7%, Luna 13.6%).",nearest,https://modelgrep.com/most-used
2026-09-05,5,google/gemini-2.5-flash-lite,"modelgrep classified 7-day share as of 2026-09-05 (Flash 0731 16.7%, Flash 0423 13.7%, Luna 13.6%).",nearest,https://modelgrep.com/most-used
2026-09-06,1,deepseek/deepseek-v4-flash-0731,"modelgrep classified 7-day share as of 2026-09-05 (Flash 0731 16.7%, Flash 0423 13.7%, Luna 13.6%).",nearest,https://modelgrep.com/most-used
2026-09-06,2,deepseek/deepseek-v4-flash,"modelgrep classified 7-day share as of 2026-09-05 (Flash 0731 16.7%, Flash 0423 13.7%, Luna 13.6%).",nearest,https://modelgrep.com/most-used
2026-09-06,3,openai/gpt-5.6-luna,"modelgrep classified 7-day share as of 2026-09-05 (Flash 0731 16.7%, Flash 0423 13.7%, Luna 13.6%).",nearest,https://modelgrep.com/most-used
2026-09-06,4,z-ai/glm-5.3-flash,"modelgrep classified 7-day share as of 2026-09-05 (Flash 0731 16.7%, Flash 0423 13.7%, Luna 13.6%).",nearest,https://modelgrep.com/most-used
2026-09-06,5,google/gemini-2.5-flash-lite,"modelgrep classified 7-day share as of 2026-09-05 (Flash 0731 16.7%, Flash 0423 13.7%, Luna 13.6%).",nearest,https://modelgrep.com/most-used
2026-09-08,1,tencent/hy4-preview,"openrouter.ai/rankings top models today, usage data through Sep 8, 2026.",exact_day,https://openrouter.ai/rankings
2026-09-08,2,openai/gpt-5.6-luna,"openrouter.ai/rankings top models today, usage data through Sep 8, 2026.",exact_day,https://openrouter.ai/rankings
2026-09-08,3,z-ai/glm-5.3-flash,"openrouter.ai/rankings top models today, usage data through Sep 8, 2026.",exact_day,https://openrouter.ai/rankings
2026-09-08,4,deepseek/deepseek-v4-flash-0731,"openrouter.ai/rankings top models today, usage data through Sep 8, 2026.",exact_day,https://openrouter.ai/rankings
2026-09-08,5,xiaomi/mimo-v2.5,"openrouter.ai/rankings top models today, usage data through Sep 8, 2026.",exact_day,https://openrouter.ai/rankings
